oferta_id,url,titulo,descripcion,empresa,ubicacion,fecha_publicacion,texto_tarjeta_crudo,primera_linea,pagina,fecha_publicacion2,gran_grupo_pred,sim_gran_grupo,codigo_ciuo_pred,sim_codigo_ciuo,puesto_ref_mas_similar,fuente_ref,metodo,correccion_manual,macro_v1,subcategoria_v1,macro_v2,subcategoria_v2,macro_v3,subcategoria_v3,habilidades_identificadas
2026-087727,https://www.bne.gob.cl/oferta/2026-087727,Lider Comercial Parking Digital,"En Mallplaza, no esperamos el futuro, salimos a construirlo. Formamos parte del Grupo Falabella y somos los líderes en transformar centros urbanos en motores de experiencias únicas en...",Mallplaza,Metropolitana - Huechuraba,Hace 11 días,"Hace 11 días
Lider Comercial Parking Digital
En Mallplaza, no esperamos el futuro, salimos a construirlo. Formamos parte del Grupo Falabella y somos los líderes en transformar centros urbanos en motores de experiencias únicas en...
Mallplaza
Metropolitana - Huechuraba
Ver Más",Hace 11 días,201,2026-07-31,3,0.219,3322,0.38,Analista comercial,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087745,https://www.bne.gob.cl/oferta/2026-087745,Garzón(a),Sodexo Chile está en búsqueda de un(a) Garzón para unirse a nuestro equipo en Región de Magallanes. Si eres una persona apasionada por la excelencia operacional y cuentas c...,SODEXO,Magallanes y Antártica Chilena - Punta Arenas,Hace 11 días,"Hace 11 días
Garzón(a)
Sodexo Chile está en búsqueda de un(a) Garzón para unirse a nuestro equipo en Región de Magallanes. Si eres una persona apasionada por la excelencia operacional y cuentas c...
SODEXO
Magallanes y Antártica Chilena - Punta Arenas
Ver Más",Hace 11 días,201,2026-07-31,5,0.915,5131,1.0,Garzón/a,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias informáticas generales,,,,,excel
2026-087756,https://www.bne.gob.cl/oferta/2026-087756,"Ejecutivo(a) Crea Empleo, Media Jornada Hibrida, Santo Tomás","Santo Tomás busca incorporar un(a) Ejecutivo(a) Crea Empleo, Media Jornada Híbrida, para sus sedes a nivel nacional. El objetivo del cargo es gestionar y liderar el ciclo de vida de las ...",Corporación Centro de Formación Técnica Santo Tomás,Metropolitana - Las Condes,Hace 11 días,"Hace 11 días
Ejecutivo(a) Crea Empleo, Media Jornada Hibrida, Santo Tomás
Santo Tomás busca incorporar un(a) Ejecutivo(a) Crea Empleo, Media Jornada Híbrida, para sus sedes a nivel nacional. El objetivo del cargo es gestionar y liderar el ciclo de vida de las ...
Corporación Centro de Formación Técnica Santo Tomás
Metropolitana - Las Condes
Ver Más",Hace 11 días,201,2026-07-31,3,0.812,3312,0.361,Ejecutivo de créditos,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de dirección de equipos,,,,,liderar
2026-087656,https://www.bne.gob.cl/oferta/2026-087656,Analista de Seguridad de la Información Junior,"Somos una organización financiera sin fines de lucro, especializada en el rubro asegurador, con el importante propósito de ""Brindar apoyo y seguridad a quienes nos entregan segurida...",MUTUALIDAD DE CARABINEROS,Metropolitana - Santiago,Hace 11 días,"Hace 11 días
Analista de Seguridad de la Información Junior
Somos una organización financiera sin fines de lucro, especializada en el rubro asegurador, con el importante propósito de ""Brindar apoyo y seguridad a quienes nos entregan segurida...
MUTUALIDAD DE CARABINEROS
Metropolitana - Santiago
Ver Más",Hace 11 días,202,2026-07-31,2,0.501,2529,0.578,Especialista en seguridad informática,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,seguridad
2026-087747,https://www.bne.gob.cl/oferta/2026-087747,Ayudante de Cocina,Sodexo Chile está en búsqueda de un(a) Ayudante de Cocina para unirse a nuestro equipo en Región de Magallanes. Si eres una persona apasionada por la excelencia operacional y con ...,SODEXO,Magallanes y Antártica Chilena - Punta Arenas,Hace 11 días,"Hace 11 días
Ayudante de Cocina
Sodexo Chile está en búsqueda de un(a) Ayudante de Cocina para unirse a nuestro equipo en Región de Magallanes. Si eres una persona apasionada por la excelencia operacional y con ...
SODEXO
Magallanes y Antártica Chilena - Punta Arenas
Ver Más",Hace 11 días,203,2026-07-31,9,0.811,9412,1.0,Ayudante de cocina,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias informáticas generales,,,,,excel
2026-087820,https://www.bne.gob.cl/oferta/2026-087820,TENS Urgencias - RS Santiago,"Somos Red Salud CChC, la red de salud privada con mayor cobertura en el territorio nacional, ofreciendo prestaciones médicas y dentales a través de sus 9 Clínicas y más de ...",Clínica RedSalud Santiago,Metropolitana - Estación Central,Hace 11 días,"Hace 11 días
TENS Urgencias - RS Santiago
Somos Red Salud CChC, la red de salud privada con mayor cobertura en el territorio nacional, ofreciendo prestaciones médicas y dentales a través de sus 9 Clínicas y más de ...
Clínica RedSalud Santiago
Metropolitana - Estación Central
Ver Más",Hace 11 días,203,2026-07-31,3,0.577,3221,0.408,Tens,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087837,https://www.bne.gob.cl/oferta/2026-087837,Jefe de Aseguramiento de Calidad,"Buscamos un Jefe de Aseguramiento de Calidad responsable de liderar el Sistema de Gestión de Calidad de la compañía, asegurando el cumplimiento de las normas nacionales e internac...",The Recruitme Company,Maule - Curicó,Hace 11 días,"Hace 11 días
Jefe de Aseguramiento de Calidad
Buscamos un Jefe de Aseguramiento de Calidad responsable de liderar el Sistema de Gestión de Calidad de la compañía, asegurando el cumplimiento de las normas nacionales e internac...
The Recruitme Company
Maule - Curicó
Ver Más",Hace 11 días,203,2026-07-31,7,0.361,7515,0.394,Control de calidad,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de dirección de equipos,,,,,liderar
2026-087861,https://www.bne.gob.cl/oferta/2026-087861,Vendedor/a Sodimac HC Coquimbo Jornada PT20 hrs,"Misión del cargo: Vendedor/a Sodimac HC Coquimbo Jornada PT20 hrs ¿Te gustaría aprender con los mejores y desarrollar todo tu potencial? Entonces, ¡esta oportunidad es para...",SODIMAC S.A.,Coquimbo - Coquimbo,Hace 11 días,"Hace 11 días
Vendedor/a Sodimac HC Coquimbo Jornada PT20 hrs
Misión del cargo: Vendedor/a Sodimac HC Coquimbo Jornada PT20 hrs ¿Te gustaría aprender con los mejores y desarrollar todo tu potencial? Entonces, ¡esta oportunidad es para...
SODIMAC S.A.
Coquimbo - Coquimbo
Ver Más",Hace 11 días,203,2026-07-31,5,0.581,5223,0.3,Vendedor/a,ENADEL 2025 (C1/C3),titulo,True,Competencias socioemocionales,Competencias de atención al cliente,,,,,vendedor
2026-087007,https://www.bne.gob.cl/oferta/2026-087007,Asistente Comercial San Felipe,"Principales Funciones: · Asistir al Supervisor de tienda en todo lo relacionado al servicio, exhibición, recepción y canalización de quejas y/o reclamos, manejo de bodega, ...",Esmax Filial de Aramco en Chile,Valparaíso - San Felipe,Hace 11 días,"Hace 11 días
Asistente Comercial San Felipe
Principales Funciones: · Asistir al Supervisor de tienda en todo lo relacionado al servicio, exhibición, recepción y canalización de quejas y/o reclamos, manejo de bodega, ...
Esmax Filial de Aramco en Chile
Valparaíso - San Felipe
Ver Más",Hace 11 días,203,2026-07-31,3,0.349,3322,0.42,Analista comercial,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias de gestión de proyectos y procesos,,,,,bodega
2026-087703,https://www.bne.gob.cl/oferta/2026-087703,Administrativo,"Importante empresa del rubro logístico busca incorporar a su equipo de Recursos Humanos a un(a) Administrativo(a) de Remuneraciones, responsable de apoyar y ejecutar los procesos relacionados c...",Confidencial,Metropolitana - Colina,Hace 11 días,"Hace 11 días
Administrativo
Importante empresa del rubro logístico busca incorporar a su equipo de Recursos Humanos a un(a) Administrativo(a) de Remuneraciones, responsable de apoyar y ejecutar los procesos relacionados c...
Confidencial
Metropolitana - Colina
Ver Más",Hace 11 días,203,2026-07-31,4,0.616,4110,1.0,Administrativo/a,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias financieras,,,,,remuneraciones
2026-087012,https://www.bne.gob.cl/oferta/2026-087012,Eléctrico/a de Turno Softys Puente Alto,En Softys nos apasiona la innovación y trabajamos diariamente en desarrollar marcas que entreguen el mejor cuidado que las personas necesitan en su día a día en cada e...,SOFTYS CHILE SPA,Metropolitana - Puente Alto,Hace 11 días,"Hace 11 días
Eléctrico/a de Turno Softys Puente Alto
En Softys nos apasiona la innovación y trabajamos diariamente en desarrollar marcas que entreguen el mejor cuidado que las personas necesitan en su día a día en cada e...
SOFTYS CHILE SPA
Metropolitana - Puente Alto
Ver Más",Hace 11 días,203,2026-07-31,7,0.487,7413,0.358,Técnico/a eléctrico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,electrico
2026-087710,https://www.bne.gob.cl/oferta/2026-087710,"Administrativo RRHH, Full Time, Logística","Misión del cargo: Apoyar la gestión administrativa del área de RRHH, garantizando la correcta ejecución de procesos Hoy Falabella Logística está incompleta y...",Falabella,Metropolitana - San Bernardo,Hace 11 días,"Hace 11 días
Administrativo RRHH, Full Time, Logística
Misión del cargo: Apoyar la gestión administrativa del área de RRHH, garantizando la correcta ejecución de procesos Hoy Falabella Logística está incompleta y...
Falabella
Metropolitana - San Bernardo
Ver Más",Hace 11 días,204,2026-07-31,4,0.751,4321,0.655,Administrativo logístico,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias de gestión de proyectos y procesos,,,,,logistica
2026-087277,https://www.bne.gob.cl/oferta/2026-087277,JORNAL,"EMPLEADOR SOLICITA JORNAL, ENSEÑANZA MEDIA COMPLETA, DESEABLE UN AÑO DE EXPERIENCIA, PARA TRASLADO DE MATERIAL EN DIFERENTES PUNTOS DE LA OBRA, CONTEO DE MATERIAL, PARA EL PROCESO DE INV...",Confidencial,Valparaíso - Villa Alemana,Hace 11 días,"Hace 11 días
JORNAL
EMPLEADOR SOLICITA JORNAL, ENSEÑANZA MEDIA COMPLETA, DESEABLE UN AÑO DE EXPERIENCIA, PARA TRASLADO DE MATERIAL EN DIFERENTES PUNTOS DE LA OBRA, CONTEO DE MATERIAL, PARA EL PROCESO DE INV...
Confidencial
Valparaíso - Villa Alemana
Ver Más",Hace 11 días,204,2026-07-31,9,0.921,9313,1.0,Jornal,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087487,https://www.bne.gob.cl/oferta/2026-087487,Mantenedor Eléctrico SEC B / Calama,"Importante empresa líder en sector de minería e industrial se encuentra en búsqueda de un profesional para desempeñar el cargo de Mantenedor eléctrico, donde su prop...",Confidencial,Antofagasta - Calama,Hace 11 días,"Hace 11 días
Mantenedor Eléctrico SEC B / Calama
Importante empresa líder en sector de minería e industrial se encuentra en búsqueda de un profesional para desempeñar el cargo de Mantenedor eléctrico, donde su prop...
Confidencial
Antofagasta - Calama
Ver Más",Hace 11 días,204,2026-07-31,7,0.715,7412,0.73,Mantenedor eléctrico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"electrico, mantenedor"
2026-087489,https://www.bne.gob.cl/oferta/2026-087489,Jefe Negocios - Arica,"Sobre Salfa Rent En Salfa Rent seguimos creciendo y fortaleciendo nuestro equipo con talento orientado al negocio, liderazgo y resultados. Buscamos un rol estratégico para impulsar el desarroll...",Arrendadora de Vehículos S.A.,Arica y Parinacota - Arica,Hace 11 días,"Hace 11 días
Jefe Negocios - Arica
Sobre Salfa Rent En Salfa Rent seguimos creciendo y fortaleciendo nuestro equipo con talento orientado al negocio, liderazgo y resultados. Buscamos un rol estratégico para impulsar el desarroll...
Arrendadora de Vehículos S.A.
Arica y Parinacota - Arica
Ver Más",Hace 11 días,204,2026-07-31,1,0.441,1349,0.751,Jefe/a asesores de negocios,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de dirección de equipos,,,,,liderazgo
2026-087196,https://www.bne.gob.cl/oferta/2026-087196,Operario/a línea de producción,"Empresa requiere Operario/a línea de producción. lunes 7:30 a 16:30 hrs. martes a viernes 7:30 a 17:00 hrs. se ofrece desayuno, almuerzo, uniforme",VALLE DEL NORTE LTDA,Metropolitana - Conchalí,Hace 11 días,"Hace 11 días
Operario/a línea de producción
Empresa requiere Operario/a línea de producción. lunes 7:30 a 16:30 hrs. martes a viernes 7:30 a 17:00 hrs. se ofrece desayuno, almuerzo, uniforme
VALLE DEL NORTE LTDA
Metropolitana - Conchalí
Ver Más",Hace 11 días,205,2026-07-31,8,0.483,8160,0.797,Operario/a de producción,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087690,https://www.bne.gob.cl/oferta/2026-087690,Trabajador Agrícola Y Ternerero.,Oferta Laboral: Trabajador Agrícola y Crianza de Terneros Empresa lechera de la Región de Los Lagos se encuentra en la búsqueda de un Trabajador Agrícola y Crianza de Tern...,Confidencial,Los Lagos - Río Negro,Hace 11 días,"Hace 11 días
Trabajador Agrícola Y Ternerero.
Oferta Laboral: Trabajador Agrícola y Crianza de Terneros Empresa lechera de la Región de Los Lagos se encuentra en la búsqueda de un Trabajador Agrícola y Crianza de Tern...
Confidencial
Los Lagos - Río Negro
Ver Más",Hace 11 días,206,2026-07-31,9,0.46,9211,0.772,Trabajador/a agrícola,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-087696,https://www.bne.gob.cl/oferta/2026-087696,OC 199 OPERARIO DE PRODUCCION,"Garantizar el correcto envasado, etiquetado y preparación de productos, operando maquinaria industrial de manera segura y eficiente, cumpliendo con los estándares de calidad, higiene y p...",Grupo Colchagua,Metropolitana - Quilicura,Hace 11 días,"Hace 11 días
OC 199 OPERARIO DE PRODUCCION
Garantizar el correcto envasado, etiquetado y preparación de productos, operando maquinaria industrial de manera segura y eficiente, cumpliendo con los estándares de calidad, higiene y p...
Grupo Colchagua
Metropolitana - Quilicura
Ver Más",Hace 11 días,206,2026-07-31,8,0.547,8160,0.672,Operario/a de producción,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destreza con los dedos,,,,,envasado
2026-087706,https://www.bne.gob.cl/oferta/2026-087706,Encargado de Patio,"Coordinar las operaciones y asignar los recursos disponibles con el fin de asegurar el cumplimiento conforme de los requerimientos de cliente, velando por servicios con un enfoque prioritario en la se...",Confidencial,Metropolitana - Santiago,Hace 11 días,"Hace 11 días
Encargado de Patio
Coordinar las operaciones y asignar los recursos disponibles con el fin de asegurar el cumplimiento conforme de los requerimientos de cliente, velando por servicios con un enfoque prioritario en la se...
Confidencial
Metropolitana - Santiago
Ver Más",Hace 11 días,206,2026-07-31,4,0.399,4311,0.552,Encargado/a de local,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias cognitivas básicas,,,,,coordinar
2026-087662,https://www.bne.gob.cl/oferta/2026-087662,Cotizador Interno de Ventas - Copiapo,"Empresa líder del rubro industrial y de la automatización de transmisiones mecánicas se encuentra en búsqueda de un/a Cotizador Interno de Ventas, para integrarse a su equi...",SEW-EURODRIVE CHILE SPA,Atacama - Copiapó,Hace 11 días,"Hace 11 días
Cotizador Interno de Ventas - Copiapo
Empresa líder del rubro industrial y de la automatización de transmisiones mecánicas se encuentra en búsqueda de un/a Cotizador Interno de Ventas, para integrarse a su equi...
SEW-EURODRIVE CHILE SPA
Atacama - Copiapó
Ver Más",Hace 11 días,206,2026-07-31,7,0.426,7233,0.3,Mecánico/a de máquina industrial,ENADEL 2025 (C1/C3),descripcion (respaldo),False,Competencias socioemocionales,Competencias de atención al cliente,Competencias cognitivas,Competencias en aprendizaje automático e IA,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,"automatizacion, mecanica, venta, ventas"
2026-087692,https://www.bne.gob.cl/oferta/2026-087692,AUXILIAR DE ASEO - PART TIME - LAS CONDES TURNO NOCHE,"¡Esta es tu oportunidad! importante empresa de Aseo Industrial esta en búsqueda de Auxiliares de Aseo para la comuna de Las Condes, responsable de llevar a cabo actividades de limpieza en...",VASCO CHILE,Metropolitana - Las Condes,Hace 11 días,"Hace 11 días
AUXILIAR DE ASEO - PART TIME - LAS CONDES TURNO NOCHE
¡Esta es tu oportunidad! importante empresa de Aseo Industrial esta en búsqueda de Auxiliares de Aseo para la comuna de Las Condes, responsable de llevar a cabo actividades de limpieza en...
VASCO CHILE
Metropolitana - Las Condes
Ver Más",Hace 11 días,206,2026-07-31,9,0.782,9112,0.536,Auxiliar de aseo,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"aseo, limpieza"
